,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
200,4,1.888,0.41,0.079,2.163,4.75,0.0,[10  6  7  5],1.3520270690728295,55.84,0.4961
201,4,1.624,0.435,0.097,2.213,4.5,0.25,[ 7 15  5  1],1.1075861665291022,63.17,0.47129999999999994
202,3,1.878,0.372,0.106,2.143,5.667,0.0,[17  5  6],0.9406911806575431,76.31,0.422
203,3,1.943,0.431,0.094,2.207,5.667,0.0,[18  5  5],0.8993091256583479,68.55,0.5031
204,4,1.457,0.581,0.078,2.078,5.75,0.25,[ 8 14  5  1],1.1311500633815321,65.86,0.6253
205,4,2.241,0.461,0.051,1.862,5.5,0.5,[ 4 18  5  1],0.9886667012901671,62.17,0.6188
206,4,2.698,0.481,0.065,2.626,5.75,0.25,[ 8 10  4  6],1.3337360272028098,52.81,0.6662999999999999
207,3,2.19,0.186,0.047,1.43,3.667,0.6666666666666666,[22  5  1],0.6161286696018664,71.55,0.3439
208,4,2.117,0.545,0.12,2.399,6.75,0.25,[ 7 13  5  3],1.2497495416551323,59.17,0.6007
209,3,1.943,0.379,0.099,2.33,5.333,0.0,[11 11  6],1.064195480999044,84.93,0.4446
210,3,2.846,0.332,0.026,1.806,6.333,0.3333333333333333,[19  3  6],0.8325354285489529,64.55,0.5828
211,4,0.983,0.01,0.015,1.0,0.25,1.0,[25  1  1  1],0.45820823797145316,67.13,0.0888
212,3,1.878,0.362,0.108,2.259,5.667,0.0,[15  7  6],1.0110373360577514,65.05,0.4094
213,4,1.811,0.221,0.138,2.559,3.5,0.75,[19  4  2  3],0.9689313217549843,60.45,0.22269999999999995
214,3,1.878,0.309,0.113,2.327,4.667,0.0,[15  7  6],1.0110373360577514,56.38,0.3499
215,3,1.878,0.278,0.09,2.185,5.667,0.0,[15  8  5],0.9999375490272633,62.95,0.3488
216,4,2.117,0.52,0.01,1.494,7.0,0.5,[17  6  4  1],1.0300487562893623,65.4,0.7187
217,3,2.823,0.376,0.064,2.12,6.0,0.3333333333333333,[ 8 16  4],0.9556998911125343,62.6,0.5751
218,4,1.715,0.339,0.091,1.914,5.0,0.25,[16  5  5  2],1.1235583301288685,58.97,0.3922
219,4,1.643,0.371,0.101,1.978,4.25,0.5,[18  4  5  1],0.9886667012901671,70.92,0.404
220,3,1.878,0.311,0.112,2.035,4.667,0.3333333333333333,[19  6  3],0.8325354285489529,82.21,0.35319999999999996
221,4,2.062,0.385,0.048,1.731,5.5,0.25,[ 6 16  5  1],1.0765200125546563,53.7,0.5287999999999999
222,3,2.823,0.443,0.05,2.108,7.0,0.0,[10 10  8],1.0933747175566466,65.82,0.6603
223,4,1.691,0.442,0.118,2.164,4.25,0.5,[ 5 19  3  1],0.929084259020304,74.17,0.4577
224,4,1.643,0.36,0.109,2.147,4.25,0.25,[16  6  5  1],1.0765200125546563,68.6,0.3826
225,3,1.943,0.315,0.034,1.505,5.667,0.3333333333333333,[18  9  1],0.7678576230981704,70.33,0.46509999999999996
226,4,2.117,0.673,0.077,2.305,7.5,0.25,[ 5 13  7  3],1.2497495416551323,49.37,0.7846000000000001
227,3,2.405,0.343,0.092,2.109,6.667,0.3333333333333333,[17  8  3],0.9002046513038222,70.41,0.46390000000000003
228,4,1.936,0.373,0.057,1.94,5.0,0.25,[16  5  5  2],1.1235583301288685,61.92,0.4925
229,4,2.166,0.542,0.108,3.068,5.0,0.5,[14  4  4  6],1.232643284498737,57.31,0.6182000000000001
230,4,1.643,0.188,0.06,1.538,3.0,0.5,[20  6  1  1],0.8084472856591985,71.95,0.2743
231,4,2.351,0.233,0.088,2.141,3.25,0.75,[19  4  4  1],0.9381082425637219,62.76,0.3537
232,3,2.823,0.384,0.053,2.07,5.667,0.3333333333333333,[19  5  4],0.8487506669319027,80.94,0.5973999999999999
233,3,1.596,0.231,0.136,2.084,4.667,0.3333333333333333,[19  5  4],0.8487506669319027,67.69,0.21380000000000002
234,3,1.23,0.17,0.057,1.55,3.333,0.3333333333333333,[20  5  3],0.787287656630395,71.83,0.2189
235,3,2.286,0.178,0.048,1.353,3.667,1.0,[22  4  2],0.6559757323365467,63.95,0.34419999999999995
236,4,1.977,0.659,0.038,2.245,7.5,0.25,[ 7 12  4  5],1.2953253013361588,64.32,0.8073
237,4,2.493,0.438,0.102,2.858,5.25,0.25,[ 7 12  7  2],1.2447789299841225,69.1,0.5547
238,3,1.926,0.312,0.093,2.197,5.667,0.0,[11 12  5],1.037814604446326,65.18,0.3837
239,3,1.997,0.306,0.135,2.181,5.0,0.3333333333333333,[19  6  3],0.8325354285489529,80.37,0.3302
240,4,1.929,0.331,0.084,2.405,5.0,0.5,[15  5  4  4],1.197979600615819,65.81,0.4147
241,3,2.823,0.431,0.043,2.098,7.333,0.0,[ 9 13  6],1.0511359509468368,81.05,0.6574
242,3,2.704,0.396,0.071,2.221,6.333,0.0,[10 11  7],1.0813448682427136,75.39,0.5741
243,4,1.409,0.321,0.129,2.286,3.5,0.5,[14  9  4  1],1.1083830367780911,58.74,0.2942
244,3,2.421,0.201,0.073,1.929,5.0,0.0,[16  7  5],0.9739909329825542,66.66,0.3482
245,4,2.479,0.378,0.069,2.423,4.75,0.5,[15  4  6  3],1.181764362232869,59.79,0.5362
246,3,2.704,0.33,0.094,2.243,5.667,0.0,[11 12  5],1.037814604446326,77.31,0.47820000000000007
247,4,1.643,0.193,0.072,1.381,3.25,1.0,[22  4  1  1],0.7054862452336856,59.5,0.2637
248,4,1.691,0.244,0.029,1.348,3.75,0.5,[ 6 20  1  1],0.8084472856591985,65.25,0.37539999999999996
249,3,1.943,0.466,0.113,2.239,6.333,0.0,[ 8 15  5],0.9999375490272633,56.44,0.5134000000000001
250,4,1.989,0.421,0.058,2.076,5.0,0.25,[12  5  7  4],1.2953253013361588,51.75,0.5445
251,3,1.943,0.254,0.119,2.228,3.667,0.3333333333333333,[19  4  5],0.8487506669319027,71.51,0.29359999999999997
252,4,1.715,0.389,0.112,2.06,4.75,0.25,[16  5  5  2],1.1235583301288685,63.49,0.41490000000000005
253,3,1.878,0.196,0.065,1.435,4.333,0.6666666666666666,[22  5  1],0.6161286696018664,73.99,0.2993
254,4,2.117,0.428,0.045,1.899,5.75,0.5,[11 13  3  1],1.0815964203971187,79.91,0.5811999999999999
255,3,1.311,0.193,0.088,1.667,2.0,0.6666666666666666,[21  6  1],0.6648642241909106,86.49,0.2097
256,4,0.983,0.193,0.084,1.625,1.5,0.75,[21  5  1  1],0.7614130546622616,70.44,0.18209999999999998
257,4,1.691,0.318,0.037,1.366,4.25,0.5,[20  6  1  1],0.8084472856591985,76.89,0.43900000000000006
258,4,1.643,0.278,0.108,2.102,4.0,0.5,[15  8  4  1],1.0892951246590825,72.04,0.30190000000000006
259,4,0.983,0.13,0.072,1.559,1.75,0.75,[21  5  1  1],0.7614130546622616,76.61,0.1347
260,4,1.457,0.52,0.092,2.045,6.5,0.5,[ 9 14  4  1],1.1083830367780911,62.95,0.5461
261,4,1.763,0.376,0.069,2.089,5.0,0.25,[ 6 14  6  2],1.1952684170869834,59.57,0.4626
262,3,2.351,0.304,0.058,1.666,4.333,0.3333333333333333,[ 7 19  2],0.7982042955798663,81.43,0.4637
263,4,2.166,0.37,0.041,2.006,5.5,0.5,[11  4 12  1],1.1271721800781451,62.93,0.5333
264,4,0.922,0.218,0.053,1.275,2.25,1.0,[22  3  2  1],0.7363093244249479,70.21,0.24130000000000001
265,4,2.833,0.679,-0.034,1.778,7.75,0.25,[ 5  3 14  6],1.2236193009553187,75.28,1.0065
266,3,2.19,0.142,0.054,1.487,3.0,0.6666666666666666,[22  5  1],0.6161286696018664,86.57,0.2908
267,3,2.174,0.406,0.056,1.955,7.333,0.3333333333333333,[12 12  4],1.0042424730540764,64.56,0.5506
268,3,2.19,0.178,0.048,1.353,3.667,1.0,[23  4  1],0.558577924073418,73.78,0.3346
269,3,1.878,0.174,0.141,2.178,4.333,0.3333333333333333,[16  9  3],0.9239088809656754,69.86,0.1785
270,3,2.309,0.291,0.079,2.108,5.667,0.0,[18  5  5],0.8993091256583479,74.33,0.4192
271,3,2.336,0.383,0.129,2.119,6.667,0.3333333333333333,[11  3 14],0.9529371001252029,66.37,0.44889999999999997
272,3,2.823,0.361,0.057,2.121,7.0,0.0,[ 7 16  5],0.9739909329825542,80.11,0.5691999999999999
273,4,2.437,0.359,0.137,2.812,5.0,0.25,[10  3  6  9],1.3019450170559508,60.35,0.4246
274,4,1.409,0.422,0.037,1.641,5.75,0.25,[15  7  5  1],1.1075861665291022,64.67,0.5148
275,4,1.755,0.31,0.061,1.883,5.0,0.5,[16  6  3  3],1.1285027207747222,61.37,0.4062
276,4,1.643,0.308,0.037,1.468,4.75,0.5,[17  6  4  1],1.0300487562893623,63.93,0.4242
277,4,2.506,0.456,0.043,2.442,7.25,0.25,[ 6  7 11  4],1.3217061778888766,69.13,0.6507000000000001
278,3,1.878,0.348,0.107,2.25,5.333,0.0,[15  6  7],1.0110373360577514,68.38,0.39669999999999994
279,3,2.415,0.175,0.12,2.316,3.667,0.3333333333333333,[19  7  2],0.7982042955798663,75.23,0.26049999999999995
280,4,1.755,0.225,0.018,1.369,3.75,0.5,[19  5  3  1],0.929084259020304,65.8,0.3771
281,4,0.983,0.179,0.072,1.693,1.5,0.5,[20  6  1  1],0.8084472856591985,55.68,0.18369999999999997
282,4,2.336,0.507,0.072,2.002,5.75,0.5,[ 8 15  4  1],1.0892951246590825,58.31,0.647
283,3,2.476,0.34,0.047,1.947,6.667,0.3333333333333333,[15  4  9],0.9771705224238222,63.96,0.5265
284,4,1.409,0.243,0.095,2.282,3.75,0.25,[14  8  5  1],1.1311500633815321,62.52,0.26039999999999996
285,3,1.943,0.448,0.109,2.295,5.667,0.0,[10 13  5],1.0315837194926705,64.79,0.5006
286,4,0.983,0.193,0.072,1.667,1.5,0.5,[20  6  1  1],0.8084472856591985,64.83,0.1977
287,4,1.643,0.28,0.129,2.017,3.75,0.5,[18  5  4  1],0.9886667012901671,61.16,0.2766
288,4,2.131,0.363,0.111,2.378,6.25,0.5,[16  4  5  3],1.144717959157672,67.48,0.43179999999999996
289,3,1.878,0.383,0.103,1.939,6.667,0.3333333333333333,[19  5  4],0.8487506669319027,68.12,0.4369
290,3,2.479,0.352,0.051,2.069,6.333,0.3333333333333333,[18  6  4],0.8921178708188162,54.15,0.5336
291,3,2.823,0.402,0.069,1.963,7.0,0.3333333333333333,[ 6 18  4],0.8921178708188162,57.8,0.5946
292,4,1.409,0.196,0.104,2.212,3.5,0.5,[15  4  8  1],1.0892951246590825,46.03,0.20170000000000002
293,3,2.823,0.377,0.061,2.126,6.667,0.0,[11 11  6],1.064195480999044,60.67,0.5800000000000001
294,3,2.34,0.192,0.092,2.111,4.0,0.3333333333333333,[20  5  3],0.787287656630395,63.18,0.3064
295,3,1.943,0.323,0.139,2.286,4.333,0.3333333333333333,[19  4  5],0.8487506669319027,56.5,0.3366
296,3,2.351,0.284,0.043,1.585,5.333,0.3333333333333333,[16 10  2],0.8760057656431737,53.81,0.46319999999999995
297,3,2.517,0.35,0.082,2.309,5.333,0.0,[11  9  8],1.0897973126663918,61.67,0.49509999999999993
298,4,1.409,0.343,0.105,2.096,3.75,0.25,[17  5  5  1],1.0372400111288942,55.61,0.34740000000000004
299,4,1.804,0.468,0.166,2.306,6.25,0.5,[16  7  3  2],1.0941715878056357,51.64,0.4326


